sample-id,absolute-filepath,direction
Bgsng7090.m36_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng7090.m36_run1_R1.fastq.gz,forward
Bgsng7082.m33_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng7082.m33_run1_R2.fastq.gz,reverse
A.recovery.d014_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/A.recovery.d014_run1_R1.fastq.gz,forward
G.recovery.d003_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/G.recovery.d003_run1_R2.fastq.gz,reverse
Bgsng7063.m32_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng7063.m32_run1_R1.fastq.gz,forward
Bgsng7052.m28_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng7052.m28_run1_R1.fastq.gz,forward
Bgsng8169.m33_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng8169.m33_run1_R1.fastq.gz,forward
Bgsng7052.m31_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng7052.m31_run1_R2.fastq.gz,reverse
C.recovery.d010_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/C.recovery.d010_run1_R2.fastq.gz,reverse
C.recovery.d015_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/C.recovery.d015_run1_R1.fastq.gz,forward
A.diarrhea.093_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/A.diarrhea.093_run1_R1.fastq.gz,forward
F.recovery.d013_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/F.recovery.d013_run1_R1.fastq.gz,forward
Bgsng7052.m31_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng7052.m31_run1_R1.fastq.gz,forward
Bgsng7177.m36_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng7177.m36_run1_R2.fastq.gz,reverse
Bgsng7018.m28_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng7018.m28_run1_R2.fastq.gz,reverse
A.diarrhea.085_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/A.diarrhea.085_run1_R1.fastq.gz,forward
C.diarrhea.103_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/C.diarrhea.103_run1_R1.fastq.gz,forward
Bgsng7155.m32_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng7155.m32_run1_R1.fastq.gz,forward
Bgsng7150.m30_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng7150.m30_run1_R2.fastq.gz,reverse
Bgsng7090.m28_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng7090.m28_run1_R2.fastq.gz,reverse
Bgsng8169.m26_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng8169.m26_run1_R2.fastq.gz,reverse
Bgsng7131.m34_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng7131.m34_run1_R2.fastq.gz,reverse
Bgsng8064.m26_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng8064.m26_run1_R1.fastq.gz,forward
Bgsng7128.m32_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng7128.m32_run1_R2.fastq.gz,reverse
B.diarrhea.041_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/B.diarrhea.041_run1_R1.fastq.gz,forward
Bgsng7192.m25_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng7192.m25_run1_R1.fastq.gz,forward
Bgsng7177.m27_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng7177.m27_run1_R1.fastq.gz,forward
Bgsng7052.m27_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng7052.m27_run1_R1.fastq.gz,forward
F.diarrhea.016_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/F.diarrhea.016_run1_R1.fastq.gz,forward
F.diarrhea.018_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/F.diarrhea.018_run1_R2.fastq.gz,reverse
Bgsng8169.m36_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng8169.m36_run1_R1.fastq.gz,forward
Bgsng7063.m33_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng7063.m33_run1_R1.fastq.gz,forward
Bgsng7177.m30_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng7177.m30_run1_R1.fastq.gz,forward
Bgsng7202.m28_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng7202.m28_run1_R1.fastq.gz,forward
B.diarrhea.055_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/B.diarrhea.055_run1_R1.fastq.gz,forward
Bgsng7173.m26_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng7173.m26_run1_R1.fastq.gz,forward
Bgsng7106.m29_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng7106.m29_run1_R1.fastq.gz,forward
Bgsng7149.m29_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng7149.m29_run1_R2.fastq.gz,reverse
Bgsng7018.m36_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng7018.m36_run1_R1.fastq.gz,forward
Bgsng7090.m27_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng7090.m27_run1_R1.fastq.gz,forward
Bgsng7192.m33_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng7192.m33_run1_R1.fastq.gz,forward
A.diarrhea.076_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/A.diarrhea.076_run1_R2.fastq.gz,reverse
Bgsng7063.m29_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng7063.m29_run1_R2.fastq.gz,reverse
C.diarrhea.083_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/C.diarrhea.083_run1_R2.fastq.gz,reverse
B.recovery.d017_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/B.recovery.d017_run1_R2.fastq.gz,reverse
Bgsng7018.m31_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng7018.m31_run1_R2.fastq.gz,reverse
D.recovery.d014_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/D.recovery.d014_run1_R1.fastq.gz,forward
D.recovery.d010_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/D.recovery.d010_run1_R2.fastq.gz,reverse
Bgsng7192.m26_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng7192.m26_run1_R2.fastq.gz,reverse
Bgsng8064.m25_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng8064.m25_run1_R1.fastq.gz,forward
A.recovery.d032_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/A.recovery.d032_run1_R2.fastq.gz,reverse
Bgsng7202.m27_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng7202.m27_run1_R2.fastq.gz,reverse
C.recovery.d045_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/C.recovery.d045_run1_R1.fastq.gz,forward
C.diarrhea.105_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/C.diarrhea.105_run1_R1.fastq.gz,forward
G.diarrhea.024_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/G.diarrhea.024_run1_R2.fastq.gz,reverse
Bgsng7052.m33_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng7052.m33_run1_R1.fastq.gz,forward
Bgsng7114.m27_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng7114.m27_run1_R1.fastq.gz,forward
E.recovery.d008_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/E.recovery.d008_run1_R1.fastq.gz,forward
B.diarrhea.044_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/B.diarrhea.044_run1_R1.fastq.gz,forward
B.recovery.d031_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/B.recovery.d031_run1_R1.fastq.gz,forward
A.diarrhea.099_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/A.diarrhea.099_run1_R2.fastq.gz,reverse
D.diarrhea.018_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/D.diarrhea.018_run1_R2.fastq.gz,reverse
Bgsng7204.m32_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng7204.m32_run1_R2.fastq.gz,reverse
Bgsng8169.m36_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng8169.m36_run1_R2.fastq.gz,reverse
B.diarrhea.044_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/B.diarrhea.044_run1_R2.fastq.gz,reverse
G.recovery.d010_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/G.recovery.d010_run1_R2.fastq.gz,reverse
C.diarrhea.106_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/C.diarrhea.106_run1_R1.fastq.gz,forward
Bgsng7115.m34_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng7115.m34_run1_R1.fastq.gz,forward
B.diarrhea.041_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/B.diarrhea.041_run1_R2.fastq.gz,reverse
A.diarrhea.078_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/A.diarrhea.078_run1_R1.fastq.gz,forward
Bgsng7202.m31_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng7202.m31_run1_R1.fastq.gz,forward
Bgsng7115.m25_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng7115.m25_run1_R2.fastq.gz,reverse
G.diarrhea.025_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/G.diarrhea.025_run1_R2.fastq.gz,reverse
Bgsng7115.m26_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng7115.m26_run1_R1.fastq.gz,forward
Bgsng8169.m27_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng8169.m27_run1_R1.fastq.gz,forward
Bgsng7131.m32_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng7131.m32_run1_R1.fastq.gz,forward
Bgsng7177.m30_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng7177.m30_run1_R2.fastq.gz,reverse
G.recovery.d006_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/G.recovery.d006_run1_R1.fastq.gz,forward
A.diarrhea.100_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/A.diarrhea.100_run1_R2.fastq.gz,reverse
Bgsng7106.m32_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng7106.m32_run1_R2.fastq.gz,reverse
Bgsng7131.m29_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng7131.m29_run1_R1.fastq.gz,forward
Bgsng7204.m30_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng7204.m30_run1_R2.fastq.gz,reverse
Bgsng7131.m29_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng7131.m29_run1_R2.fastq.gz,reverse
Bgsng7177.m28_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng7177.m28_run1_R2.fastq.gz,reverse
D.recovery.d003_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/D.recovery.d003_run1_R1.fastq.gz,forward
B.recovery.d013_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/B.recovery.d013_run1_R1.fastq.gz,forward
C.recovery.d013_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/C.recovery.d013_run1_R2.fastq.gz,reverse
D.diarrhea.008_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/D.diarrhea.008_run1_R2.fastq.gz,reverse
F.recovery.d045_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/F.recovery.d045_run1_R1.fastq.gz,forward
Bgsng7071.m26_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng7071.m26_run1_R2.fastq.gz,reverse
B.recovery.d045_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/B.recovery.d045_run1_R1.fastq.gz,forward
G.recovery.d051_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/G.recovery.d051_run1_R2.fastq.gz,reverse
G.diarrhea.028_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/G.diarrhea.028_run1_R1.fastq.gz,forward
Bgsng7131.m35_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng7131.m35_run1_R2.fastq.gz,reverse
D.diarrhea.014_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/D.diarrhea.014_run1_R1.fastq.gz,forward
Bgsng7052.m32_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng7052.m32_run1_R2.fastq.gz,reverse
B.recovery.d015_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/B.recovery.d015_run1_R1.fastq.gz,forward
F.diarrhea.027_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/F.diarrhea.027_run1_R2.fastq.gz,reverse
Bgsng7173.m33_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng7173.m33_run1_R2.fastq.gz,reverse
Bgsng7128.m29_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng7128.m29_run1_R1.fastq.gz,forward
F.diarrhea.034_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/F.diarrhea.034_run1_R1.fastq.gz,forward
Bgsng7035.m32_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng7035.m32_run1_R1.fastq.gz,forward
G.recovery.d086_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/G.recovery.d086_run1_R1.fastq.gz,forward
D.recovery.d005_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/D.recovery.d005_run1_R2.fastq.gz,reverse
Bgsng7115.m31_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng7115.m31_run1_R2.fastq.gz,reverse
Bgsng7115.m32_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng7115.m32_run1_R2.fastq.gz,reverse
Bgsng8169.m29_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng8169.m29_run1_R2.fastq.gz,reverse
A.diarrhea.092_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/A.diarrhea.092_run1_R2.fastq.gz,reverse
Bgsng7128.m27_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng7128.m27_run1_R2.fastq.gz,reverse
G.diarrhea.018_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/G.diarrhea.018_run1_R2.fastq.gz,reverse
A.diarrhea.101_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/A.diarrhea.101_run1_R1.fastq.gz,forward
D.diarrhea.008_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/D.diarrhea.008_run1_R1.fastq.gz,forward
F.diarrhea.020_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/F.diarrhea.020_run1_R1.fastq.gz,forward
F.recovery.d087_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/F.recovery.d087_run1_R1.fastq.gz,forward
D.diarrhea.019_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/D.diarrhea.019_run1_R2.fastq.gz,reverse
G.recovery.d023_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/G.recovery.d023_run1_R1.fastq.gz,forward
G.recovery.d015_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/G.recovery.d015_run1_R1.fastq.gz,forward
B.recovery.d010_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/B.recovery.d010_run1_R1.fastq.gz,forward
B.recovery.d009_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/B.recovery.d009_run1_R2.fastq.gz,reverse
F.recovery.d031_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/F.recovery.d031_run1_R1.fastq.gz,forward
Bgsng7106.m30_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng7106.m30_run1_R2.fastq.gz,reverse
E.diarrhea.035_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/E.diarrhea.035_run1_R1.fastq.gz,forward
F.diarrhea.026_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/F.diarrhea.026_run1_R1.fastq.gz,forward
Bgsng7204.m29_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng7204.m29_run1_R2.fastq.gz,reverse
E.recovery.d007_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/E.recovery.d007_run1_R1.fastq.gz,forward
Bgsng7204.m31_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng7204.m31_run1_R1.fastq.gz,forward
Bgsng8064.m30_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng8064.m30_run1_R1.fastq.gz,forward
C.recovery.d045_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/C.recovery.d045_run1_R2.fastq.gz,reverse
E.diarrhea.064_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/E.diarrhea.064_run1_R1.fastq.gz,forward
Bgsng7090.m35_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng7090.m35_run1_R1.fastq.gz,forward
Bgsng7131.m31_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng7131.m31_run1_R1.fastq.gz,forward
E.diarrhea.007_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/E.diarrhea.007_run1_R2.fastq.gz,reverse
Bgsng7035.m31_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng7035.m31_run1_R1.fastq.gz,forward
Bgsng8169.m32_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng8169.m32_run1_R2.fastq.gz,reverse
A.diarrhea.098_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/A.diarrhea.098_run1_R2.fastq.gz,reverse
Bgsng7114.m33_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng7114.m33_run1_R2.fastq.gz,reverse
D.recovery.d010_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/D.recovery.d010_run1_R1.fastq.gz,forward
A.diarrhea.081_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/A.diarrhea.081_run1_R1.fastq.gz,forward
Bgsng7115.m27_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng7115.m27_run1_R2.fastq.gz,reverse
Bgsng7071.m31_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng7071.m31_run1_R2.fastq.gz,reverse
Bgsng7204.m35_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng7204.m35_run1_R1.fastq.gz,forward
Bgsng7202.m36_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng7202.m36_run1_R2.fastq.gz,reverse
Bgsng7063.m26_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng7063.m26_run1_R2.fastq.gz,reverse
F.diarrhea.026_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/F.diarrhea.026_run1_R2.fastq.gz,reverse
F.diarrhea.011_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/F.diarrhea.011_run1_R2.fastq.gz,reverse
Bgsng7202.m36_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng7202.m36_run1_R1.fastq.gz,forward
C.recovery.d035_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/C.recovery.d035_run1_R2.fastq.gz,reverse
A.recovery.d005_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/A.recovery.d005_run1_R1.fastq.gz,forward
Bgsng7178.m31_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng7178.m31_run1_R2.fastq.gz,reverse
A.diarrhea.096_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/A.diarrhea.096_run1_R2.fastq.gz,reverse
Bgsng7204.m31_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng7204.m31_run1_R2.fastq.gz,reverse
Bgsng7149.m30_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng7149.m30_run1_R1.fastq.gz,forward
Bgsng7202.m35_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng7202.m35_run1_R2.fastq.gz,reverse
Bgsng7128.m25_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng7128.m25_run1_R1.fastq.gz,forward
A.diarrhea.089_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/A.diarrhea.089_run1_R1.fastq.gz,forward
Bgsng7131.m26_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng7131.m26_run1_R1.fastq.gz,forward
C.diarrhea.044_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/C.diarrhea.044_run1_R1.fastq.gz,forward
F.recovery.d038_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/F.recovery.d038_run1_R1.fastq.gz,forward
Bgsng7128.m31_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng7128.m31_run1_R2.fastq.gz,reverse
F.diarrhea.016_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/F.diarrhea.016_run1_R2.fastq.gz,reverse
F.diarrhea.009_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/F.diarrhea.009_run1_R2.fastq.gz,reverse
Bgsng7142.m30_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng7142.m30_run1_R2.fastq.gz,reverse
Bgsng7071.m33_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng7071.m33_run1_R1.fastq.gz,forward
C.diarrhea.113_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/C.diarrhea.113_run1_R1.fastq.gz,forward
Bgsng8064.m31_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng8064.m31_run1_R2.fastq.gz,reverse
Bgsng8169.m34_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng8169.m34_run1_R2.fastq.gz,reverse
F.recovery.d021_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/F.recovery.d021_run1_R1.fastq.gz,forward
Bgsng7131.m34_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng7131.m34_run1_R1.fastq.gz,forward
A.recovery.d016_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/A.recovery.d016_run1_R2.fastq.gz,reverse
F.recovery.d008_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/F.recovery.d008_run1_R2.fastq.gz,reverse
D.diarrhea.end_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/D.diarrhea.end_run1_R1.fastq.gz,forward
F.diarrhea.021_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/F.diarrhea.021_run1_R2.fastq.gz,reverse
Bgsng7202.m30_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng7202.m30_run1_R1.fastq.gz,forward
Bgsng8064.m33_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng8064.m33_run1_R1.fastq.gz,forward
E.recovery.d024_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/E.recovery.d024_run1_R2.fastq.gz,reverse
F.diarrhea.032_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/F.diarrhea.032_run1_R1.fastq.gz,forward
Bgsng7063.m35_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng7063.m35_run1_R2.fastq.gz,reverse
Bgsng7052.m34_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng7052.m34_run1_R1.fastq.gz,forward
F.diarrhea.033_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/F.diarrhea.033_run1_R2.fastq.gz,reverse
C.diarrhea.033_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/C.diarrhea.033_run1_R1.fastq.gz,forward
B.recovery.d037_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/B.recovery.d037_run1_R2.fastq.gz,reverse
A.diarrhea.049_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/A.diarrhea.049_run1_R1.fastq.gz,forward
Bgsng7204.m30_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng7204.m30_run1_R1.fastq.gz,forward
A.recovery.d032_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/A.recovery.d032_run1_R1.fastq.gz,forward
C.recovery.d005_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/C.recovery.d005_run1_R1.fastq.gz,forward
Bgsng7106.m32_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng7106.m32_run1_R1.fastq.gz,forward
A.diarrhea.076_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/A.diarrhea.076_run1_R1.fastq.gz,forward
D.diarrhea.012_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/D.diarrhea.012_run1_R1.fastq.gz,forward
Bgsng7178.m30_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng7178.m30_run1_R1.fastq.gz,forward
Bgsng7082.m31_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng7082.m31_run1_R2.fastq.gz,reverse
Bgsng7090.m35_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng7090.m35_run1_R2.fastq.gz,reverse
G.diarrhea.022_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/G.diarrhea.022_run1_R1.fastq.gz,forward
Bgsng7177.m25_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng7177.m25_run1_R1.fastq.gz,forward
Bgsng7128.m27_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng7128.m27_run1_R1.fastq.gz,forward
